scheme_code,scheme_name,nav,nav_date
119812,SBI LOW DURATION FUND - DIRECT PLAN - GROWTH,3821.6714,01-Jun-2026
119818,SBI Low Duration Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),1698.2672,01-Jun-2026
119819,SBI Low Duration Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),1475.3661,01-Jun-2026
106213,SBI Low Duration Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),1424.5041,01-Jun-2026
106215,SBI Low Duration Fund - Regular Plan - Fornightly Income Distribution cum Capital Withdrawal Option (IDCW),1449.4371,01-Jun-2026
106212,SBI LOW DURATION FUND - REGULAR PLAN - GROWTH,3657.1308,01-Jun-2026
106216,SBI Low Duration Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),1603.9689,01-Jun-2026
106214,SBI Low Duration Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),1424.4911,01-Jun-2026
106221,SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),1424.8395,01-Jun-2026
106217,SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Growth,3721.6264,01-Jun-2026
106222,SBI Short Horizon Debt Fund - Ultra Short Term Fund- Institutional Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),1421.3025,01-Jun-2026
149747,Sundaram Low Duration Fund (Formerly Know as Principal Low Duation Fund) Regular Principal Units,1341.6648,27-Jun-2025
149523,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Daily Income Distribution CUM Capital Withdrawal Option,1009.6449,28-Jun-2024
149526,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Growth Option,3904.4716,01-Jun-2026
149525,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW),1111.0622,01-Jun-2026
149524,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Weekly Income Distribution CUM Capital Withdrawal Option,1006.3073,28-Jun-2024
149520,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Weekly Income Distribution CUM Capital Withdrawal Option,1010.4171,28-Jun-2024
149522,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) -Daily Income Distribution CUM Capital Withdrawal Option,1015.7943,28-Jun-2024
149748,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) Direct Fortnightly IDCW,1098.0393,28-Jun-2024
149751,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) Regular Fortnightly IDCW,1088.0156,28-Jun-2024
149752,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) Regular Plan IDCW,1210.1093,27-Jun-2025
149519,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund)- Growth Option,3615.9219,01-Jun-2026
149521,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW),1090.2421,01-Jun-2026
149750,Sundaram Low Duration Fund(Formerly Known as Principal Low Duration Fund) Direct Plan - IDCW,1255.0849,27-Jun-2025
119863,Tata Treasury Advantage Fund - Direct Plan - Growth Option,4260.7023,01-Jun-2026
103159,Tata Treasury Advantage Fund - Regular Plan - Growth Option,4130.3101,01-Jun-2026
119864,Tata Treasury Advantage Fund Direct Plan - Daily Reinvestment of IDCW Option,1003.5316,01-Jun-2026
119957,Tata Treasury Advantage Fund Direct Plan - Periodic Payout of IDCW Option,2702.4538,01-Jun-2026
119865,Tata Treasury Advantage Fund Direct Plan - Weekly Payout of IDCW Option,1009.4189,01-Jun-2026
103160,Tata Treasury Advantage Fund Regular Plan - Daily Reinvestment of IDCW Option,1003.5288,01-Jun-2026
115464,Tata Treasury Advantage Fund Regular Plan - Periodic Payout of IDCW Option,2617.8908,01-Jun-2026
103158,Tata Treasury Advantage Fund Regular Plan - Weekly Payout of IDCW Option,1009.2346,01-Jun-2026
153654,Union Low Duration Fund - Direct Plan - Growth Option,10.4562,01-Jun-2026
153655,Union Low Duration Fund - Direct Plan - IDCW Option,10.4562,01-Jun-2026
153652,Union Low Duration Fund - Regular Plan - Growth Option,10.3881,01-Jun-2026
153653,Union Low Duration Fund - Regular Plan - IDCW Option,10.3881,01-Jun-2026
141958,UTI Low Duration Fund - Direct Plan - Annual IDCW,1406.189,01-Jun-2026
120738,UTI Low Duration Fund - Direct Plan - Bonus Option,2199.7192,01-Mar-2021
120737,UTI Low Duration Fund - Direct Plan - Daily IDCW (Reinvestment),1450.3652,01-Jun-2026
133127,UTI Low Duration Fund - Direct Plan - Flexi IDCW,1612.6957,01-Jun-2026
135191,UTI Low Duration Fund - Direct Plan - Fortnightly IDCW,1338.9121,01-Jun-2026
120735,UTI Low Duration Fund - Direct Plan - Growth Option,3798.7997,01-Jun-2026
133469,UTI Low Duration Fund - Direct Plan - Half-Yearly IDCW,1469.8258,01-Jun-2026
120736,UTI Low Duration Fund - Direct Plan - Monthly IDCW,1483.1606,01-Jun-2026
120734,UTI Low Duration Fund - Direct Plan - Quarterly IDCW,2036.8033,01-Jun-2026
120739,UTI Low Duration Fund - Direct Plan - Weekly IDCW,1022.2501,01-Jun-2026
102538,UTI Low Duration Fund - Discontinued - Annaul Dividend Option,3550.624,01-Jun-2026
105578,UTI Low Duration Fund - Discontinued - Periodic Dividend Plan,1071.076,01-Jun-2026
102541,UTI Low Duration Fund - Discontinued - Quarterly Dividend Option,2336.5131,01-Jun-2026
102539,UTI Low Duration Fund - Discontinued Bonus Option,4404.8516,01-Jun-2026
105659,UTI Low Duration Fund - Discontinued Flexi Dividend Plan,1086.1227,01-Jun-2026
102540,UTI Low Duration Fund - Discontinued Growth Option,6608.0265,01-Jun-2026
105670,UTI Low Duration Fund - Discontinued Monthly Dividend Option,1013.948,01-Jun-2026
102545,UTI Low Duration Fund - Regular Plan - Bonus Option,3122.6632,01-Jun-2026
105605,UTI Low Duration Fund - Regular Plan - Daily IDCW (Reinvestment),1440.0101,01-Jun-2026
133130,UTI Low Duration Fund - Regular Plan - Flexi IDCW,1421.0368,01-Jun-2026
133733,UTI Low Duration Fund - Regular Plan - Fortnightly IDCW,1330.1689,01-Jun-2026
102544,UTI Low Duration Fund - Regular Plan - Growth Option,3736.1941,01-Jun-2026
136345,UTI Low Duration Fund - Regular Plan - Half-Yearly IDCW,1474.8556,01-Jun-2026
105658,UTI Low Duration Fund - Regular Plan - Monthly IDCW,1468.8403,01-Jun-2026
115483,UTI Low Duration Fund - Regular Plan - Quarterly IDCW,1428.6221,01-Jun-2026
105627,UTI Low Duration Fund - Regular Plan - Weekly IDCW,1443.6531,01-Jun-2026
119540,Aditya Birla Sun Life Medium Term Plan - DIRECT - HALF YEARLY IDCW,14.7144,01-Jun-2026
119538,Aditya Birla Sun Life Medium Term Plan - Direct - IDCW,17.7893,01-Jun-2026
119541,Aditya Birla Sun Life Medium Term Plan - DIRECT - Quarterly IDCW,14.2923,01-Jun-2026
119539,Aditya Birla Sun Life Medium Term Plan - Growth - Direct Plan,46.6967,01-Jun-2026
111803,Aditya Birla Sun Life Medium Term Plan - Growth - Regular Plan,42.6506,01-Jun-2026
111804,Aditya Birla Sun Life Medium Term Plan - Institutional - Growth Plan,22.1442,04-Apr-2019
111811,Aditya Birla Sun Life Medium Term Plan - REGULAR - HALFYEARLY IDCW,13.771,01-Jun-2026
111812,Aditya Birla Sun Life Medium Term Plan - Regular - IDCW,16.1923,01-Jun-2026
111809,Aditya Birla Sun Life Medium Term Plan - REGULAR - Quarterly IDCW,13.5568,01-Jun-2026
120475,Axis Strategic Bond Fund - Direct Plan - Growth Option,32.4572,01-Jun-2026
120474,Axis Strategic Bond Fund - Direct Plan - Half Yearly IDCW,11.7924,01-Jun-2026
120476,Axis Strategic Bond Fund - Direct Plan - Quarterly IDCW,10.3971,01-Jun-2026
128958,Axis Strategic Bond Fund - Regular Plan - Bonus Option,13.2560,30-Jan-2015
116894,Axis Strategic Bond Fund - Regular Plan - Growth Option,29.3717,01-Jun-2026
116896,Axis Strategic Bond Fund - Regular Plan - Half Yearly IDCW,10.3366,01-Jun-2026
116895,Axis Strategic Bond Fund - Regular Plan - Quarterly IDCW,10.1000,01-Jun-2026
118399,Bandhan Medium Duration Fund - Direct Plan - Bi Monthly IDCW,10.5724,01-Jun-2026
118400,Bandhan Medium Duration Fund - Direct Plan - Daily IDCW,10.4218,01-Jun-2026
118404,Bandhan Medium Duration Fund - Direct Plan - Fortnightly IDCW,10.2659,24-Nov-2025
118401,Bandhan Medium Duration Fund - Direct Plan - Growth,51.8831,01-Jun-2026
118402,Bandhan Medium Duration Fund - Direct Plan - Monthly IDCW,10.4717,01-Jun-2026
131384,Bandhan Medium Duration Fund - Direct Plan - Periodic IDCW,13.5442,01-Jun-2026
118403,Bandhan Medium Duration Fund - Direct Plan - Quarterly IDCW,11.3834,01-Jun-2026
108730,Bandhan Medium Duration Fund - Regular Plan - Bi-Monthly IDCW,10.2587,01-Jun-2026
108731,Bandhan Medium Duration Fund - Regular Plan - Daily IDCW,10.2740,01-Jun-2026
108729,Bandhan Medium Duration Fund - Regular Plan - Fortnightly IDCW,10.2463,01-Jun-2026
108728,Bandhan Medium Duration Fund - Regular Plan - Growth,47.2980,01-Jun-2026
108727,Bandhan Medium Duration Fund - Regular Plan - Monthly IDCW,10.2391,01-Jun-2026
131385,Bandhan Medium Duration Fund - Regular Plan - Periodic IDCW,14.8995,01-Jun-2026
113169,Bandhan Medium Duration Fund - Regular Plan - Quarterly IDCW,11.1726,01-Jun-2026
118924,DSP Bond Fund - Direct Plan - Growth,90.1042,01-Jun-2026
118922,DSP Bond Fund - Direct Plan - IDCW,11.5181,01-Jun-2026
118921,DSP Bond Fund - Direct Plan - IDCW - Monthly,11.2622,01-Jun-2026
100078,DSP Bond Fund - Growth,84.5747,01-Jun-2026
100077,DSP Bond Fund - IDCW,11.402,01-Jun-2026
100079,DSP Bond Fund - IDCW - Monthly,11.1551,01-Jun-2026
118554,Franklin India Income Opportunities Fund - Direct - Growth,26.5759,12-Dec-2021
118555,Franklin India Income Opportunities Fund - Direct - IDCW,12.4807,12-Dec-2021
112304,Franklin India Income Opportunities Fund - Growth,24.9338,12-Dec-2021
112305,Franklin India Income Opportunities Fund - IDCW,11.5593,12-Dec-2021
147965,Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct Dividend Plan,0.0000,20-Jul-2020
147963,Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct Growth Plan,0.0000,20-Jul-2020
147964,Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Dividend Plan,0.0000,20-Jul-2020
147962,Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan,0.0000,20-Jul-2020
147967,Franklin India Income Opportunities Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct IDCW,0.0000,11-Sep-2023
147969,Franklin India Income Opportunities Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - IDCW,0.0000,11-Sep-2023
147966,Franklin India Income Opportunities Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct Growth Plan,0.0000,11-Sep-2023
147968,Franklin India Income Opportunities Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Plan,0.0000,11-Sep-2023
101990,HDFC Medium Term Debt Fund - Fornightly IDCW Option,10.1064,01-Jun-2026
119080,HDFC Medium Term Debt Fund - Fortnightly IDCW Opt - Direct Plan,10.1126,01-Jun-2026
101989,HDFC Medium Term Debt Fund - Growth Option,58.8276,01-Jun-2026
119081,HDFC Medium Term Debt Fund - Growth Option - Direct Plan,64.2227,01-Jun-2026
132852,HDFC Medium Term Debt Fund - IDCW Option,19.8519,01-Jun-2026
132853,HDFC Medium Term Debt Fund - IDCW Option - Direct Plan,21.4593,01-Jun-2026
151150,HSBC Medium Duration Fund - Direct Annual IDCW,11.4468,01-Jun-2026
151146,HSBC Medium Duration Fund - Direct Growth,23.3591,01-Jun-2026
151148,HSBC Medium Duration Fund - Direct IDCW,11.4387,01-Jun-2026
151151,HSBC Medium Duration Fund - Regular Annual IDCW,10.3814,01-Jun-2026
151149,HSBC Medium Duration Fund - Regular Growth,21.2759,01-Jun-2026
151147,HSBC Medium Duration Fund - Regular IDCW,10.5182,01-Jun-2026
132981,ICICI Prudential Medium Term Bond Fund - Annual IDCW,12.9357,16-Sep-2022
130935,ICICI Prudential Medium Term Bond Fund - Bonus,15.0013,24-Apr-2020
120670,ICICI Prudential Medium Term Bond Fund - Direct Plan - Growth,52.2816,01-Jun-2026
120672,ICICI Prudential Medium Term Bond Fund - Direct Plan - Half Yearly IDCW,11.1332,16-Sep-2022
120671,ICICI Prudential Medium Term Bond Fund - Direct Plan - Quarterly IDCW,11.4322,01-Jun-2026
130936,ICICI Prudential Medium Term Bond Fund - Direct Plan Bonus,16.1701,24-Apr-2020
102741,ICICI Prudential Medium Term Bond Fund - Growth,47.3384,01-Jun-2026
117330,ICICI Prudential Medium Term Bond Fund - Half Yearly IDCW,10.6331,16-Sep-2022
113137,ICICI Prudential Medium Term Bond Fund - Quarterly IDCW,10.8419,01-Jun-2026
132982,ICICI Prudential Medium Term Bond Fund -Direct Plan - Annual IDCW,14.3488,16-Sep-2022
113080,ICICI Prudential Medium Term Bond Fund Plan A - Weekly Dividend,10.0458,17-Feb-2012
117706,ICICI Prudential Medium Term Bond Fund Plan B - Half Yearly Dividend,10.8612,06-Jan-2020
113138,ICICI Prudential Medium Term Bond Fund Plan B - Quarterly Dividend,10.6002,24-Apr-2020
113136,ICICI Prudential Medium Term Bond Fund Plan C - Quarterly Dividend,10.4491,28-Jan-2016
102743,ICICI Prudential Medium Term Bond Fund-Plan B-Growth,32.0584,24-Apr-2020
149013,Invesco India Medium Duration Fund - Direct Plan - Discretionary IDCW (Payout/Reinvestment),1325.99,01-Jun-2026
149011,Invesco India Medium Duration Fund - Direct Plan - Growth,1326.0745,01-Jun-2026
149014,Invesco India Medium Duration Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment)),1034.2876,01-Jun-2026
149010,Invesco India Medium Duration Fund - Regular Plan - Discretionary IDCW(Payout / Reinvestment)),1272.9633,01-Jun-2026
149012,Invesco India Medium Duration Fund - Regular Plan - Growth,1272.9567,01-Jun-2026
149009,Invesco India Medium Duration Fund - Regular Plan - Quarterly IDCW (Payout / Reinvestment),1031.9258,01-Jun-2026
128079,Kotak Medium Term Fund - Direct - Standard Income Distribution cum capital withdrawal option,26.7867,01-Jun-2026
128006,Kotak Medium Term Fund - Direct Growth,26.7842,01-Jun-2026
128009,Kotak Medium Term Fund - Growth,23.8849,01-Jun-2026
128078,Kotak Medium Term Fund - Standard Income Distribution cum capital withdrawal option,14.6602,01-Jun-2026
130051,Nippon India Medium Duration  Fund - Bonus Option,10.5217,11-Nov-2020
148081,NIPPON INDIA MEDIUM DURATION  FUND - SEGREGATED PORTFOLIO 1 - Direct Plan - QUARTERLY IDCW Option,0.1343,27-Jan-2022
148084,NIPPON INDIA MEDIUM DURATION  FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY IDCW Option,0.1323,27-Jan-2022
148283,Nippon India Medium Duration  Fund - Segregated Portfolio 2 - Bonus Option,0.0000,01-Jun-2026
148284,NIPPON INDIA MEDIUM DURATION FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - IDCW Option,0.0000,01-Jun-2026
148289,NIPPON INDIA MEDIUM DURATION FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - QUARTERLY IDCW Option,0.0000,01-Jun-2026
148290,NIPPON INDIA MEDIUM DURATION FUND -  SEGREGATED PORTFOLIO 2 - IDCW Option,0.0000,01-Jun-2026
148287,NIPPON INDIA MEDIUM DURATION FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY IDCW Option,0.0000,01-Jun-2026
130052,Nippon India Medium Duration Fund - Direct Plan - Bonus Option,17.9286,01-Jun-2026
130050,Nippon India Medium Duration Fund - Direct Plan - Growth Option,17.9253,01-Jun-2026
130054,NIPPON INDIA MEDIUM DURATION FUND - DIRECT Plan - IDCW Option,15.1191,01-Jun-2026
130055,NIPPON INDIA MEDIUM DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,11.0203,01-Jun-2026
130037,Nippon India Medium Duration Fund - Growth Option,16.4717,01-Jun-2026
130053,NIPPON INDIA MEDIUM DURATION FUND - IDCW Option,14.0952,01-Jun-2026
130056,NIPPON INDIA MEDIUM DURATION FUND - QUARTERLY IDCW Option,10.9193,01-Jun-2026
148077,Nippon India Medium Duration Fund - Segregated Portfolio 1 - Bonus Option,0.1794,27-Jan-2022
148078,Nippon India Medium Duration Fund - Segregated Portfolio 1 - Direct Plan - Bonus Option,0.1888,27-Jan-2022
148080,Nippon India Medium Duration Fund - Segregated Portfolio 1 - Direct Plan - Growth Option,0.1886,27-Jan-2022
148079,NIPPON INDIA MEDIUM DURATION FUND - SEGREGATED PORTFOLIO 1 - Direct Plan - IDCW Option,0.1591,27-Jan-2022
148083,Nippon India Medium Duration Fund - Segregated Portfolio 1 - Growth Option,0.1794,27-Jan-2022
148082,NIPPON INDIA MEDIUM DURATION FUND - SEGREGATED PORTFOLIO 1 - IDCW Option,0.1535,27-Jan-2022
148288,Nippon India Medium Duration Fund - Segregated Portfolio 2 - Direct Plan - Bonus Option,0.0000,01-Jun-2026
148285,Nippon India Medium Duration Fund - Segregated Portfolio 2 - Direct Plan - Growth Option,0.0000,01-Jun-2026
148286,Nippon India Medium Duration Fund - Segregated Portfolio 2 - Growth Option,0.0000,01-Jun-2026
119824,SBI MEDIUM DURATION FUND - DIRECT PLAN - GROWTH,57.9922,01-Jun-2026
119825,SBI Medium Duration Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.5426,01-Jun-2026
102053,SBI MEDIUM DURATION FUND - REGULAR PLAN - GROWTH,53.4121,01-Jun-2026
102054,SBI Medium Duration Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),20.7041,01-Jun-2026
119675,Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Direct Plan - Growth,79.3091,01-Jun-2026
119676,Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Direct Plan -Income Distribution cum Capital Withdrawal (IDCW),15.6036,27-Jun-2025
119672,Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Direct Plan-Income Distribution cum Capital Withdrawal (IDCW),26.8730,01-Jun-2026
100608,Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Institutional Plan - Growth,75.2476,07-Jan-2025
100603,Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Regular Plan - Growth,70.4916,01-Jun-2026
100604,Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Regular Plan -Growth,23.6242,27-Jun-2025
100610,Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Regular Plan -Income Distribution cum Capital Withdrawal (IDCW),13.7426,27-Jun-2025
100609,Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Regular Plan- Income Distribution cum Capital Withdrawal(IDCW),13.5927,27-Jun-2025
100602,Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Regular Plan-Income Distribution cum Capital Withdrawal(IDCW),13.1096,01-Jun-2026
101703,Tata Medium Term Fund -Regular Plan - Growth Option,29.7872,23-Sep-2022
119126,Tata Medium Term Fund- Direct Plan - Payout of IDCW Option,15.2302,23-Sep-2022
119127,Tata Medium Term Fund- Direct Plan- Growth Option,32.7645,23-Sep-2022
101605,Tata Medium Term Fund- Regular Plan - Payout of IDCW option,13.5481,23-Sep-2022
148248,UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Annual Dividend Option,0,01-Jun-2026
148249,UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Flexi Dividend Option,0,01-Jun-2026
148257,UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Growth Option,0,01-Jun-2026
148256,UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Half Yearly Dividend Option,0,01-Jun-2026
148250,UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Monthly Dividend Option,0,01-Jun-2026
148255,UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Quarterly Dividend Option,0,01-Jun-2026
148247,UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Annual Dividend Option,0,01-Jun-2026
148254,UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Flexi Dividend Option,0,01-Jun-2026
148252,UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Growth Option,0,01-Jun-2026
148251,UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Half Yearly Dividend Option,0,01-Jun-2026
148246,UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Monthly Dividend Option,0,01-Jun-2026
148253,UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Quarterly Dividend Option,0,01-Jun-2026
148439,UTI - Medium Term Fund (Segregated - 07072020) - Direct  Plan - Monthly Dividend Option,0,14-Jul-2020
148442,UTI - Medium Term Fund (Segregated - 07072020) - Direct Plan - Annual Dividend Option,0,14-Jul-2020
148443,UTI - Medium Term Fund (Segregated - 07072020) - Direct Plan - Flexi Dividend Option,0,14-Jul-2020
